Internal ID,Order Type,Date Created,PMM Order Date,Document Number,In Report 3?,Status,Requested Pickup Date,Actual Carrier Pickup Date,Actual Carrier Delivery Date,Pick-Up Ergent?,Name-Receiver/Destination,Donor,Carrier Code,Subsidy Amount,Actual Freight Cost,Total Order Pounds,Total Gross Weight Fulfilled,Miles,Shipping Method Code,Drop Off Member 1,Drop Off Member 2,Drop Off Member 3,Drop Off Member 4
48918223,Produce,2020/12/1 7:45,2020/12/1,PR48918223,1,Billed,2020/12/1,,,0,"Cust-2122 Charleston, South Carolina Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,700.00",41440,41440,1115.9,Vendor Arranged,Cust-2122,,,
48918240,Produce,2020/12/1 8:20,2020/12/1,PR48918240,1,Pending Billing,2020/12/9,2020/12/9,2020/12/11,8,"Cust-2125 Lexington, Kentucky Food Bank (FB)",V-101003 Feeding The Carolinas,CR10024,"-1,500.00","1,636.33",40000,40000,579,FA Arranged,Cust-2125,,,
48920546,Produce,2020/12/1 8:50,2020/12/1,PR48920546,1,Billed,2020/12/3,2020/12/3,2020/12/4,2,"Cust-2092 Asheville, North Carolina Food Bank (FB)",V-101003 Feeding The Carolinas,CR10030,"-1,250.30","1,250.30",24500,24500,405,FA Arranged,Cust-2092,,,
48920551,Produce,2020/12/1 9:05,2020/12/1,PR48920551,1,Billed,2020/12/4,,,3,Cust-2273 New York State Association,"V-101016 Williams Farms, LLC",CR10051,"-1,500.00","1,500.00",39600,39600,213.4,Vendor Arranged,Cust-2273,,,
48920556,Produce,2020/12/1 9:15,2020/12/1,PR48920556,1,Billed,2020/12/7,,,6,"Cust-2199 New York, New York Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,200.00",42000,42000,372,Vendor Arranged,Cust-2199,,,
48922658,Produce,2020/12/1 11:30,2020/12/1,PR48922658,1,Billed,2020/12/4,2020/12/5,2020/12/7,3,"Cust-2116 Greeley, Colorado Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10057,"-1,500.00","3,549.68",29520,29520,1218,FA Arranged,Cust-2116,,,
48922659,Produce,2020/12/1 11:35,2020/12/1,PR48922659,1,Billed,2020/12/14,2020/12/14,2020/12/17,13,Cust-2247 Indianapolis Co-op,V-101024 Feeding Washington,CR10001,"-1,500.00","7,437.25",36000,36000,2175,FA Arranged,Cust-2247,,,
48924499,Produce,2020/12/1 13:15,2020/12/1,PR48924499,1,Pending Billing,2020/12/2,,,1,"Cust-2227 El Paso, Texas Food Bank (FB)",V-101558 Community Food Bank of Southern Arizona,CR10093,"-1,500.00","1,600.00",40000,40000,387.3,Vendor Arranged,Cust-2227,,,
48924502,Produce,2020/12/1 13:20,2020/12/1,PR48924502,1,Billed,2020/12/2,,,1,"Cust-2052 Wallingford, Connecticut Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","1,725.00",40000,40000,354.3,Vendor Arranged,Cust-2052,,,
48924505,Produce,2020/12/1 13:30,2020/12/1,PR48924505,1,Billed,2020/12/4,,,3,"Cust-2014 Chattanooga, Tennessee Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,750.00",40428,40428,1117,Vendor Arranged,Cust-2014,,,
48924713,Produce,2020/12/1 15:00,2020/12/1,PR48924713,1,Billed,2020/12/4,2020/12/3,2020/12/8,3,"Cust-2015 Chicago, Illinois Food Bank (FB)",V-101024 Feeding Washington,CR10024,"-1,500.00","6,018.70",37044,37044,1995,FA Arranged,Cust-2015,,,
48932628,Produce,2020/12/2 10:45,2020/12/2,PR48932628,1,Billed,2020/12/2,,,0,"Cust-2199 New York, New York Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,200.00",38588,38490,372,Vendor Arranged,Cust-2199,,,
48932727,Produce,2020/12/2 11:25,2020/12/2,PR48932727,1,Billed,2020/12/7,2020/12/7,2020/12/11,5,Cust-2247 Indianapolis Co-op,V-101024 Feeding Washington,CR10034,"-1,500.00","8,015.10",40600,40600,2130,FA Arranged,Cust-2247,,,
48932729,Produce,2020/12/2 11:26,2020/12/2,PR48932729,1,Billed,2020/12/7,2020/12/7,2020/12/11,5,Cust-2247 Indianapolis Co-op,V-101024 Feeding Washington,CR10024,"-1,500.00","7,475.10",40600,40600,2130,FA Arranged,Cust-2247,,,
48932735,Produce,2020/12/2 11:50,2020/12/2,PR48932735,1,Billed,2020/12/4,2020/12/4,2020/12/7,2,"Cust-2024 Denver, Colorado Food Bank (FB)",V-103016 Chesapeake Farms,CR10030,"-1,500.00","4,388.30",40000,40000,1705,FA Arranged,Cust-2024,,,
48933030,Produce,2020/12/2 12:00,2020/12/2,PR48933030,1,Billed,2020/12/4,2020/12/4,2020/12/7,2,"Cust-2024 Denver, Colorado Food Bank (FB)",V-101024 Feeding Washington,CR10030,"-1,500.00","5,851.84",39564,39564,1184,FA Arranged,Cust-2024,,,
48933060,Produce,2020/12/2 12:30,2020/12/2,PR48933060,1,Billed,2020/12/14,2020/12/14,2020/12/16,12,"Cust-2015 Chicago, Illinois Food Bank (FB)",V-103016 Chesapeake Farms,CR10077,"-1,500.00","2,239.31",40000,39618,853,FA Arranged,Cust-2015,,,
48933066,Produce,2020/12/2 12:45,2020/12/2,PR48933066,1,Billed,2020/12/12,2020/12/12,2020/12/14,10,"Cust-2142 Sioux Falls, South Dakota Food Bank (FB)",V-101024 Feeding Washington,CR10034,"-1,500.00","2,976.39",42000,42000,657,FA Arranged,Cust-2142,,,
48933068,Produce,2020/12/2 12:50,2020/12/2,PR48933068,1,Billed,2020/12/3,,,1,"Cust-2205 Neptune, NJ Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,000.00",37828,37828,415.5,Vendor Arranged,Cust-2205,,,
48933239,Produce,2020/12/2 13:25,2020/12/2,PR48933239,1,Billed,2020/12/7,2020/12/8,2020/12/11,5,Cust-2248 Grove City Cluster,V-101024 Feeding Washington,CR10024,"-1,500.00","4,324.44",37044,41584,1572,FA Arranged,Cust-2248,,,
48933253,Produce,2020/12/2 14:00,2020/12/2,PR48933253,1,Billed,2020/12/7,,,5,"Cust-2198 Philadelphia, Pennsylvania Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,000.00",40768,40768,448.5,Vendor Arranged,Cust-2198,,,
48933755,Produce,2020/12/2 15:15,2020/12/2,PR48933755,1,Billed,2020/12/4,2020/12/4,2020/12/7,2,Cust-2271 Austin Co-op,V-101024 Feeding Washington,CR10057,"-1,500.00","4,171.92",40000,40000,1092,FA Arranged,Cust-2227,,,
48933759,Produce,2020/12/2 15:30,2020/12/2,PR48933759,1,Pending Billing,2020/12/3,,,1,Cust-2271 Austin Co-op,V-103043 Collaborative For Fresh Produce,CR10088,"-1,250.00","1,250.00",42000,42000,354.6,Vendor Arranged,Cust-2035,,,
48933857,Produce,2020/12/2 15:20,2020/12/2,PR48933857,1,Pending Billing,2020/12/3,,,1,Cust-2271 Austin Co-op,V-103043 Collaborative For Fresh Produce,CR10088,"-1,250.00","1,250.00",40000,40000,363.8,Vendor Arranged,Cust-2035,,,
48934367,Produce,2020/12/2 15:35,2020/12/2,PR48934367,1,Billed,2020/12/7,,,5,"Cust-2037 Kansas City, Missouri Food Bank (FB)","V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","3,200.00",40960,40960,1326.3,Vendor Arranged,Cust-2037,,,
48934700,Produce,2020/12/2 16:10,2020/12/2,PR48934700,1,Billed,2020/12/9,,,7,"Cust-2198 Philadelphia, Pennsylvania Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,000.00",31980,31980,448.5,Vendor Arranged,Cust-2198,,,
48940709,Produce,2020/12/3 8:00,2020/12/3,PR48940709,1,Billed,2020/12/7,2020/12/7,2020/12/8,4,"Cust-2199 New York, New York Food Bank (FB)",V-101994 Nash Produce LLC,CR10001,"-1,500.00","2,500.00",40000,40000,473,FA Arranged,Cust-2199,,,
48940714,Produce,2020/12/3 8:25,2020/12/3,PR48940714,1,Partially Fulfilled,2020/12/3,2020/12/5,2020/12/7,0,"Cust-2199 New York, New York Food Bank (FB)",V-100983 Feeding Florida,CR10001,"-1,500.00","3,400.00",43080,39996,1251,FA Arranged,Cust-2199,,,
48941036,Produce,2020/12/3 9:30,2020/12/3,PR48941036,1,Billed,2020/12/3,2020/12/4,2020/12/5,0,Cust-2245 Philadelphia Co-op,V-101010 Voelpel Farms Inc,CR10034,"-1,500.00","2,299.00",40000,40000,375,FA Arranged,Cust-2245,,,
48941037,Produce,2020/12/3 9:31,2020/12/3,PR48941037,1,Billed,2020/12/9,2020/12/9,2020/12/10,6,Cust-2245 Philadelphia Co-op,V-101010 Voelpel Farms Inc,CR10005,"-1,500.00","2,260.98",40000,40000,366,FA Arranged,Cust-2245,,,
48941849,Produce,2020/12/3 10:10,2020/12/3,PR48941849,1,Pending Billing,2020/12/14,2020/12/15,2020/12/16,11,"Cust-2122 Charleston, South Carolina Food Bank (FB)",V-101003 Feeding The Carolinas,CR10034,"-1,388.10","1,388.10",40000,40000,330,FA Arranged,Cust-2122,,,
48942125,Produce,2020/12/3 10:55,2020/12/3,PR48942125,1,Billed,2020/12/4,2020/12/4,2020/12/5,1,Cust-2271 Austin Co-op,V-103043 Collaborative For Fresh Produce,CR10057,"-1,500.00","2,338.06",40000,40000,781,FA Arranged,Cust-2227,,,
48942130,Produce,2020/12/3 11:20,2020/12/3,PR48942130,1,Billed,2020/12/7,2020/12/7,2020/12/8,4,"Cust-2092 Asheville, North Carolina Food Bank (FB)",V-101994 Nash Produce LLC,CR10001,"-1,500.00","1,502.76",40000,40000,288,FA Arranged,Cust-2092,,,
48942145,Produce,2020/12/3 11:45,2020/12/3,PR48942145,1,Billed,2020/12/1,2020/12/4,2020/12/7,#VALUE!,"Cust-2083 Tulsa, Oklahoma Food Bank (FB)",V-100755 WILK FARMS,CR10002,"-1,500.00","4,333.14",40000,40000,1089,FA Arranged,Cust-2083,,,
48942331,Produce,2020/12/3 11:10,2020/12/3,PR48942331,1,Billed,2020/12/9,2020/12/9,2020/12/10,6,Cust-2247 Indianapolis Co-op,V-101025 Gumz Muck Farms LLC,CR10001,"-1,500.00","2,550.44",38400,38400,372,FA Arranged,Cust-2247,,,
48942558,Produce,2020/12/3 11:50,2020/12/3,PR48942558,1,Partially Fulfilled,2020/12/7,,,4,"Cust-2092 Asheville, North Carolina Food Bank (FB)","V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","3,400.00",42000,42000,1011.6,Vendor Arranged,Cust-2092,,,
48942560,Produce,2020/12/3 11:55,2020/12/3,PR48942560,1,Pending Billing,2020/12/6,,,3,Cust-2271 Austin Co-op,V-103043 Collaborative For Fresh Produce,CR10088,"-1,075.00","1,075.00",42500,42500,321.2,Vendor Arranged,Cust-2006,,,
48942561,Produce,2020/12/3 12:00,2020/12/3,PR48942561,1,Pending Billing,2020/12/9,2020/12/9,2020/12/10,6,Cust-2245 Philadelphia Co-op,V-101080 Dayoub Marketing Inc.,CR10005,"-1,500.00","2,260.68",41925,41925,356,FA Arranged,Cust-2245,,,
48942582,Produce,2020/12/3 12:10,2020/12/3,PR48942582,1,Pending Billing/Partially Fulfilled,2020/12/4,2020/12/4,2020/12/7,1,Cust-2271 Austin Co-op,V-103043 Collaborative For Fresh Produce,CR10015,"-1,500.00","3,850.52",40000,20000,870,FA Arranged,Cust-2195,Cust-2271,,
48942590,Produce,2020/12/3 12:25,2020/12/3,PR48942590,1,Billed,2020/12/7,,,4,"Cust-2143 Barre, Vermont Food Bank (FB)",V-101044 Western Harvest,CR10043,-975,975,24326,24326,249.4,Vendor Arranged,Cust-2143,,,
48942592,Produce,2020/12/3 12:30,2020/12/3,PR48942592,1,Billed,2020/12/7,,,4,"Cust-2143 Barre, Vermont Food Bank (FB)",V-101044 Western Harvest,CR10043,-750,750,18468,18468,143.7,Vendor Arranged,Cust-2143,,,
48944162,Produce,2020/12/3 12:50,2020/12/3,PR48944162,1,Billed,2020/12/8,2020/12/8,2020/12/9,5,"Cust-2122 Charleston, South Carolina Food Bank (FB)",V-101994 Nash Produce LLC,CR10024,"-1,500.00","1,621.00",40000,40000,300,FA Arranged,Cust-2122,,,
48944172,Produce,2020/12/3 13:25,2020/12/3,PR48944172,1,Billed,2020/12/7,,,4,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",39200,39200,580.2,Vendor Arranged,Cust-2086,,,
48944174,Produce,2020/12/3 13:30,2020/12/3,PR48944174,1,Billed,2020/12/7,,,4,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",39200,39200,580.2,Vendor Arranged,Cust-2086,,,
48944177,Produce,2020/12/3 13:50,2020/12/3,PR48944177,1,Partially Fulfilled,2020/12/7,,,4,"Cust-2189 Fort Myers, Florida Food Bank (FB)","V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","3,750.00",42000,42000,1595.1,Vendor Arranged,Cust-2189,,,
48946288,Produce,2020/12/3 13:55,2020/12/3,PR48946288,1,Partially Fulfilled,2020/12/2,,,#VALUE!,"Cust-2189 Fort Myers, Florida Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","3,600.00",39824,39824,1608.9,Vendor Arranged,Cust-2189,,,
48946293,Produce,2020/12/3 14:05,2020/12/3,PR48946293,1,Billed,2020/12/7,,,4,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",41200,41200,580.2,Vendor Arranged,Cust-2086,,,
48946306,Produce,2020/12/3 14:50,2020/12/3,PR48946306,1,Billed,2020/12/9,2020/12/9,2020/12/11,6,Cust-2247 Indianapolis Co-op,V-100995 Torrey Farms Inc,CR10034,"-1,500.00","2,202.58",40000,40000,754,FA Arranged,Cust-2247,,,
48954498,Produce,2020/12/4 9:55,2020/12/4,PR48954498,1,Billed,2020/12/8,2020/12/8,2020/12/9,4,Cust-2247 Indianapolis Co-op,V-101095 John Musacchio,CR10030,"-1,500.00","2,144.78",40000,40000,814,FA Arranged,Cust-2247,,,
48954514,Produce,2020/12/4 10:25,2020/12/4,PR48954514,1,Partially Fulfilled,2020/12/9,2020/12/10,2020/12/15,5,"Cust-2199 New York, New York Food Bank (FB)",V-101024 Feeding Washington,CR10001,"-1,500.00","9,840.61",39200,37400,2743,FA Arranged,Cust-2199,,,
48954517,Produce,2020/12/4 10:30,2020/12/4,PR48954517,1,Partially Fulfilled,2020/12/9,,,5,"Cust-2199 New York, New York Food Bank (FB)",V-101024 Feeding Washington,CR10065,"-1,500.00","8,900.00",39900,39900,2845.5,Vendor Arranged,Cust-2199,,,
48954520,Produce,2020/12/4 10:40,2020/12/4,PR48954520,1,Partially Fulfilled,2020/12/11,,,7,Cust-2245 Philadelphia Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","2,520.00",40000,40000,739.8,Vendor Arranged,Cust-2245,,,
48954522,Produce,2020/12/4 10:45,2020/12/4,PR48954522,1,Partially Fulfilled,2020/12/10,,,6,Cust-2245 Philadelphia Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","2,520.00",40000,40000,739.8,Vendor Arranged,Cust-2245,,,
48954536,Produce,2020/12/4 10:55,2020/12/4,PR48954536,1,Billed,2020/12/7,,,3,"Cust-2004 Atlanta, GA Food Bank (FB)",V-100983 Feeding Florida,CR10089,"-1,400.00","1,400.00",38700,38700,575.1,Vendor Arranged,Cust-2004,,,
48954734,Produce,2020/12/4 11:00,2020/12/4,PR48954734,1,Pending Billing,2020/12/4,,,0,Cust-2271 Austin Co-op,V-103043 Collaborative For Fresh Produce,CR10088,"-1,500.00","2,100.00",40000,40000,783.2,Vendor Arranged,Cust-2227,,,
48954968,Produce,2020/12/4 12:15,2020/12/4,PR48954968,1,Pending Fulfillment,2020/12/6,2020/12/7,,2,"Cust-2035 Houston, Texas Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10005,"-1,500.00","3,788.70",29520,,1290,FA Arranged,Cust-2035,,,
48954973,Produce,2020/12/4 13:00,2020/12/4,PR48954973,1,Billed,2020/12/5,2020/12/6,2020/12/7,1,"Cust-2042 Louisville, KY Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10005,"-1,500.00","1,607.34",29520,29520,367,FA Arranged,Cust-2042,,,
48956069,Produce,2020/12/4 13:45,2020/12/4,PR48956069,1,Pending Billing,2020/12/10,,,6,Cust-2271 Austin Co-op,V-103043 Collaborative For Fresh Produce,CR10088,"-1,500.00","1,500.00",42500,42500,533,Vendor Arranged,Cust-2023,,,
48956159,Produce,2020/12/4 14:35,2020/12/4,PR48956159,1,Billed,2020/12/9,,,5,Cust-2247 Indianapolis Co-op,V-101044 Western Harvest,CR10043,"-1,500.00","2,100.00",40320,40320,857,Vendor Arranged,Cust-2247,,,
48956161,Produce,2020/12/4 14:50,2020/12/4,PR48956161,1,Billed,2020/12/7,2020/12/7,2020/12/8,3,"Cust-2164 Salinas, CA Food Bank (FB)","V-101918 Chiquita Brands International, Inc.",CR10034,"-1,500.00","1,973.79",43200,43200,277,FA Arranged,Cust-2164,,,
48956382,Produce,2020/12/4 15:35,2020/12/4,PR48956382,1,Billed,2020/12/7,2020/12/7,2020/12/11,3,Cust-2271 Austin Co-op,V-101024 Feeding Washington,CR10034,"-1,500.00","6,017.83",40950,40950,2029,FA Arranged,Cust-2023,,,
48959497,Produce,2020/12/7 9:50,2020/12/7,PR48959497,1,Billed,2020/12/8,2020/12/9,2020/12/10,1,Cust-2245 Philadelphia Co-op,V-100995 Torrey Farms Inc,CR10034,"-1,500.00","2,299.00",40000,40000,340,FA Arranged,Cust-2245,,,
48959500,Produce,2020/12/7 9:55,2020/12/7,PR48959500,1,Billed,2020/12/11,,,4,"Cust-2199 New York, New York Food Bank (FB)","V-102894 Pure Farm Produce, Inc.",CR10095,"-1,500.00","2,775.00",42000,42000,607.3,Vendor Arranged,Cust-2199,,,
48959521,Produce,2020/12/7 10:31,2020/12/7,PR48959521,1,Billed,2020/12/7,2020/12/7,2020/12/10,0,Cust-2271 Austin Co-op,V-101024 Feeding Washington,CR10024,"-1,500.00","6,200.00",40320,40320,1907,FA Arranged,Cust-2023,,,
48959522,Produce,2020/12/7 10:31,2020/12/7,PR48959522,1,Billed,2020/12/11,2020/12/11,2020/12/14,4,Cust-2271 Austin Co-op,V-101024 Feeding Washington,CR10001,"-1,500.00","5,485.00",42000,42000,1463,FA Arranged,Cust-2023,,,
48959802,Produce,2020/12/7 11:15,2020/12/7,PR48959802,1,Billed,2020/12/11,,,4,"Cust-2004 Atlanta, GA Food Bank (FB)","V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,990.00",40000,40000,1521.963,Vendor Arranged,Cust-2004,,,
48959805,Produce,2020/12/7 11:25,2020/12/7,PR48959805,1,Billed,2020/12/11,,,4,"Cust-2004 Atlanta, GA Food Bank (FB)","V-102894 Pure Farm Produce, Inc.",CR10095,"-1,500.00","2,285.00",42000,42000,784.2,Vendor Arranged,Cust-2004,,,
48960033,Produce,2020/12/7 12:20,2020/12/7,PR48960033,1,Billed,2020/12/9,2020/12/9,2020/12/10,2,"Cust-2139 Santa Rosa, California Food Bank (FB)",V-101024 Feeding Washington,CR10019,"-1,500.00","1,673.58",37350,37350,654,FA Arranged,Cust-2139,,,
48960056,Produce,2020/12/7 12:50,2020/12/7,PR48960056,1,Billed,2020/12/14,2020/12/14,2020/12/15,7,"Cust-2004 Atlanta, GA Food Bank (FB)",V-103016 Chesapeake Farms,CR10001,"-1,500.00","1,608.93",40000,40000,459,FA Arranged,Cust-2004,,,
48960443,Produce,2020/12/7 13:45,2020/12/7,PR48960443,1,Billed,2020/12/9,2020/12/10,2020/12/10,2,"Cust-2029 Flint, Michigan Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10034,-791.55,791.55,29520,29520,65,FA Arranged,Cust-2029,,,
48960444,Produce,2020/12/7 13:45,2020/12/7,PR48960444,1,Billed,2020/12/8,2020/12/8,2020/12/8,1,"Cust-2029 Flint, Michigan Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10015,"-1,400.00","1,400.00",29520,29520,65,FA Arranged,Cust-2029,,,
48960445,Produce,2020/12/7 13:46,2020/12/7,PR48960445,1,Billed,2020/12/16,2020/12/16,2020/12/16,9,"Cust-2029 Flint, Michigan Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10001,"-1,017.55","1,017.55",29520,29520,65,FA Arranged,Cust-2029,,,
48960446,Produce,2020/12/7 13:46,2020/12/7,PR48960446,1,Billed,2020/12/14,2020/12/15,2020/12/15,7,"Cust-2029 Flint, Michigan Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10034,-791.55,791.55,29520,29520,65,FA Arranged,Cust-2029,,,
48960447,Produce,2020/12/7 13:46,2020/12/7,PR48960447,1,Pending Fulfillment,2020/12/21,2020/12/21,,14,"Cust-2029 Flint, Michigan Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10030,-543.2,543.2,29520,,65,FA Arranged,Cust-2029,,,
48960450,Produce,2020/12/7 13:50,2020/12/7,PR48960450,1,Billed,2020/12/9,2020/12/9,2020/12/11,2,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-100755 WILK FARMS,CR10024,"-1,500.00","2,969.00",40000,40000,700,FA Arranged,Cust-2077,,,
48978746,Produce,2020/12/7 22:35,2020/12/7,PR48978746,1,Billed,2020/12/8,2020/12/9,2020/12/11,1,"Cust-2014 Chattanooga, Tennessee Food Bank (FB)",V-100755 WILK FARMS,CR10034,"-1,500.00","3,205.18",40000,40000,834,FA Arranged,Cust-2014,,,
48978747,Produce,2020/12/7 22:45,2020/12/7,PR48978747,1,Billed,2020/12/11,,,4,"Cust-2014 Chattanooga, Tennessee Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,700.00",38724,38724,1117,Vendor Arranged,Cust-2014,,,
48980046,Produce,2020/12/8 7:30,2020/12/8,PR48980046,1,Billed,2020/12/14,2020/12/14,2020/12/15,6,Cust-2245 Philadelphia Co-op,V-100995 Torrey Farms Inc,CR10034,"-1,500.00","2,100.00",40000,40000,340,FA Arranged,Cust-2245,,,
48980154,Produce,2020/12/8 8:50,2020/12/8,PR48980154,1,Billed,2020/12/14,2020/12/15,2020/12/16,6,"Cust-2004 Atlanta, GA Food Bank (FB)",V-100997 Cabbage Inc,CR10019,-802.62,802.62,40000,40000,206,FA Arranged,Cust-2004,,,
48980159,Produce,2020/12/8 8:55,2020/12/8,PR48980159,1,Billed,2020/12/9,2020/12/9,2020/12/10,1,Cust-2245 Philadelphia Co-op,"V-101108 Nature's Way Farms, Inc.",CR10034,"-1,500.00","2,001.10",40000,40000,430,FA Arranged,Cust-2245,,,
48980160,Produce,2020/12/8 9:00,2020/12/8,PR48980160,1,Billed,2020/12/14,2020/12/14,2020/12/17,6,"Cust-2078 Brooklyn Park, MN Food Bank (FB)","V-102148 Kornegay Family Produce, LLC",CR10002,"-1,500.00","3,500.00",40000,40000,1273,FA Arranged,Cust-2078,,,
48980508,Produce,2020/12/8 10:50,2020/12/8,PR48980508,1,Billed,2020/12/9,,,1,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",40480,40480,580.2,Vendor Arranged,Cust-2086,,,
48980515,Produce,2020/12/8 11:15,2020/12/8,PR48980515,1,Billed,2020/12/14,2020/12/14,2020/12/17,6,"Cust-2018 Colorado Springs, CO Food Bank (FB)",V-100997 Cabbage Inc,CR10034,"-1,500.00","4,215.88",40000,40000,1744,FA Arranged,Cust-2018,Cust-2096,Cust-2112,Cust-2116
48980660,Produce,2020/12/8 12:20,2020/12/8,PR48980660,1,Pending Billing/Partially Fulfilled,2020/12/8,2020/12/9,2020/12/11,0,"Cust-2063 Raleigh, North Carolina Food Bank (FB)",V-100983 Feeding Florida,CR10104,"-1,500.00","1,744.17",36365,42656,759,FA Arranged,Cust-2063,,,
48980662,Produce,2020/12/8 12:25,2020/12/8,PR48980662,1,Billed,2020/12/9,2020/12/11,2020/12/14,1,"Cust-2189 Fort Myers, Florida Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10034,"-1,500.00","3,744.00",29520,29520,1300,FA Arranged,Cust-2189,,,
48980664,Produce,2020/12/8 12:35,2020/12/8,PR48980664,1,Billed,2020/12/10,2020/12/10,2020/12/11,2,Cust-2245 Philadelphia Co-op,V-101095 John Musacchio,CR10104,"-1,500.00","1,673.57",40000,40000,291,FA Arranged,Cust-2245,,,
48980762,Produce,2020/12/8 13:05,2020/12/8,PR48980762,1,Pending Billing,2020/12/11,2020/12/11,2020/12/14,3,"Cust-2199 New York, New York Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10057,"-1,500.00","3,295.56",29520,30034,628,FA Arranged,Cust-2199,,,
48980764,Produce,2020/12/8 13:10,2020/12/8,PR48980764,1,Pending Billing,2020/12/14,2020/12/14,2020/12/15,6,"Cust-2199 New York, New York Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10057,"-1,500.00","3,295.56",29520,23918,628,FA Arranged,Cust-2199,,,
48980765,Produce,2020/12/8 13:15,2020/12/8,PR48980765,1,Billed,2020/12/14,,,6,Cust-2245 Philadelphia Co-op,"V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,000.00",42000,42000,459.4,Vendor Arranged,Cust-2245,,,
48980766,Produce,2020/12/8 13:20,2020/12/8,PR48980766,1,Billed,2020/12/15,2020/12/15,2020/12/16,7,"Cust-2199 New York, New York Food Bank (FB)",V-103016 Chesapeake Farms,CR10001,"-1,500.00","2,260.94",40000,40000,473,FA Arranged,Cust-2199,,,
48980769,Produce,2020/12/8 13:25,2020/12/8,PR48980769,1,Billed,2020/12/10,,,2,"Cust-2199 New York, New York Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,200.00",37860,38274,372,Vendor Arranged,Cust-2199,,,
48980778,Produce,2020/12/8 13:55,2020/12/8,PR48980778,1,Billed,2020/12/12,2020/12/12,2020/12/15,4,"Cust-2004 Atlanta, GA Food Bank (FB)",V-101025 Gumz Muck Farms LLC,CR10096,"-1,500.00","3,745.59",38400,38400,917,FA Arranged,Cust-2004,,,
48980779,Produce,2020/12/8 14:00,2020/12/8,PR48980779,1,Billed,2020/12/15,2020/12/15,2020/12/16,7,Cust-2247 Indianapolis Co-op,V-101025 Gumz Muck Farms LLC,CR10005,"-1,500.00","2,286.16",38400,38400,372,FA Arranged,Cust-2247,,,
48980881,Produce,2020/12/8 14:15,2020/12/8,PR48980881,1,Billed,2020/12/12,2020/12/13,2020/12/14,4,"Cust-2141 Sikeston, MO Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10057,"-1,500.00","1,977.51",29520,36948,613,FA Arranged,Cust-2141,,,
48980885,Produce,2020/12/8 14:25,2020/12/8,PR48980885,1,Billed,2020/12/13,2020/12/13,2020/12/15,5,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10057,"-1,500.00","1,912.07",29520,29520,541,FA Arranged,Cust-2077,,,
